world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
444,9.680401712249958,2,1,0.25,3
445,-5.887909984409039,1,2,0.0,3
446,-4.883246778192672,1,2,,3
447,3.9008442088280972,2,1,0.0,3
448,-4.773176577273258,1,2,0.5,3
449,-19.901749897564482,0,3,0.5,3
450,-10.301034717996739,1,2,0.15217391304347827,3
451,-20.064285582210044,0,3,0.25,3
452,7.517975303115542,2,1,0.7,3
453,19.838479597377745,3,0,0.17391304347826086,3
454,-6.472822572426395,1,2,0.2,3
455,-4.656412137719802,1,2,0.1875,3
456,-7.9369314522346555,1,2,0.16666666666666666,3
457,-12.916771946296668,1,2,0.25,3
458,-4.892052624249324,1,2,,3
459,9.180103171641239,2,1,0.2777777777777778,3
460,-6.365432487700354,1,2,0.0,3
461,-20.264767806280393,0,3,0.08333333333333333,3
462,23.406042925245913,3,0,,3
463,23.453656957017802,3,0,0.0,3
464,-19.874135825333333,0,3,0.5,3
465,-26.70315326801807,0,3,0.11538461538461539,3
466,-6.123936839371692,1,2,,3
467,-5.1179505978102116,1,2,0.25,3
468,-18.683598491187297,0,3,0.25,3
469,-4.496010430708492,1,2,0.0,3
470,11.33692964697446,2,1,0.3333333333333333,3
471,-23.403824508865583,0,3,0.125,3
472,-7.069668112730579,1,2,0.25,3
473,-6.1848013471924785,1,2,,3
474,-13.923413789630713,1,2,0.0,3
475,-19.110512817892836,0,3,0.42857142857142855,3
476,-18.988472230841918,0,3,0.42857142857142855,3
477,23.5975132054489,3,0,,3
478,-19.81739483164335,0,3,0.4,3
479,-25.507412769440034,0,3,0.4,3
480,5.755911028338517,2,1,0.2777777777777778,3
481,-20.036095488193393,0,3,0.3333333333333333,3
482,9.58286482512583,2,1,0.0,3
483,-19.0252001658253,0,3,0.5,3
484,-5.0177663775613475,1,2,0.3125,3
485,-4.470836779725585,1,2,0.18518518518518517,3
486,-18.35374934618421,0,3,0.07142857142857142,3
487,-4.320049790968574,1,2,0.5,3
488,9.1244728587287,2,1,,3
489,-5.097627704650667,1,2,,3
490,-21.048119435392667,0,3,0.11538461538461539,3
491,25.515644761113226,3,0,,3
492,8.00342129190351,2,1,0.0,3
493,-5.13907378210389,1,2,0.5,3
494,24.30617674418266,3,0,,3
495,-19.282112605637415,0,3,0.25,3
496,-11.043329867706026,1,2,0.4444444444444444,3
497,23.418089980526243,3,0,0.05555555555555555,3
498,-19.02679484526065,0,3,0.5,3
499,-5.417374338254057,1,2,0.0,3
500,-7.301738998435926,1,2,0.1,3
501,-4.1741524320802235,1,2,0.5,3
502,-4.214779494184846,1,2,0.5,3
503,3.015964146648372,2,1,0.16666666666666666,3
504,-4.724221843560717,1,2,0.5,3
505,-19.075705078068566,0,3,0.375,3
506,-4.899269022753741,1,2,0.25,3
507,-3.4251498151917708,1,2,0.5,3
508,-6.428603892651342,1,2,0.0,3
509,-4.310784476755515,1,2,0.5,3
510,-19.175016687257294,0,3,0.0,3
511,-5.204517891021665,1,2,0.5,3
512,-28.798819488412917,0,3,0.21428571428571427,3
513,-20.164673164908926,0,3,1.0,3
514,-19.564701775338662,0,3,,3
515,-5.504945896955841,1,2,0.3055555555555556,3
516,-24.285194522031755,0,3,,3
517,-8.987450488093923,1,2,,3
518,9.445048804845548,2,1,0.2222222222222222,3
519,9.60160495071367,2,1,,3
520,-19.68928474895058,0,3,0.5,3
521,-18.67477938297007,0,3,0.25,3
522,-5.515636661387055,1,2,0.2,3
523,-5.1799908040046505,1,2,0.16666666666666666,3
524,6.5691659673275105,2,1,0.6666666666666666,3
525,-20.129361176547192,0,3,0.5,3
526,10.753750394555276,2,1,,3
527,9.810828833567264,2,1,,3
528,-19.15729869038135,0,3,0.5,3
529,-19.355456442491743,0,3,0.25,3
530,-19.313019182008716,0,3,0.5,3
531,10.444366808341153,2,1,,3
532,-7.980237120346925,1,2,0.0,3
533,-5.812515863788466,1,2,0.25,3
534,-22.13034770341245,0,3,0.125,3
535,-11.38860613890197,1,2,,3
536,9.048342792464233,2,1,0.0,3
537,-11.757438116354455,1,2,0.25,3
538,10.051740993378205,2,1,,3
539,-11.444667921043953,1,2,0.3333333333333333,3
540,-5.165598771983139,1,2,0.4,3
541,-23.53890226240215,0,3,1.0,3
542,-12.982511762212958,1,2,0.0,3
543,-3.6569511064503977,2,1,,3
544,-24.901766805554505,0,3,0.4,3
545,-6.196240549533236,1,2,0.3,3
546,7.8053197717358715,2,1,0.2,3
547,-29.80681886170142,0,3,,3
548,-21.27965356076246,0,3,0.5,3
549,-10.516081925779714,1,2,0.3,3
550,-20.612023653979595,0,3,0.5555555555555556,3
551,4.795911510656688,2,1,0.5333333333333333,3
552,-5.387076419787267,1,2,0.0,3
553,9.895285855766712,2,1,0.0,3
554,-19.914925421419913,0,3,1.0,3
555,6.459241259501454,2,1,0.06666666666666667,3
556,9.502189635056046,2,1,0.0,3
557,1.814837071302018,2,1,0.2727272727272727,3
558,-0.5858275686358579,2,1,,3
559,-28.888480817716175,0,3,0.4,3
560,-23.210489402737238,0,3,0.6666666666666666,3
561,-5.484804958110342,1,2,0.5,3
562,-5.356961472214029,1,2,0.5,3
563,2.672694131223139,2,1,0.0,3
564,-22.207990322424845,0,3,0.5,3
565,3.4715931558446584,2,0,0.25,3
566,-6.2822882868346435,1,2,0.25,3
567,-9.224691290943712,1,2,0.07692307692307693,3
568,9.54065949767066,2,1,,3
569,-4.757382692910611,1,2,0.5,3
570,-10.763957436171298,1,2,,3
571,-11.361614623434198,1,2,0.05,3
572,-7.168278929013887,1,2,,3
573,-19.149900191876018,0,3,0.5,3
574,-6.919667904266444,1,2,0.0,3
575,-4.921800751426926,1,2,0.5,3
576,-18.631306789341192,0,3,,3
577,-5.319656526027749,1,2,0.5833333333333334,3
578,7.574397343269756,2,1,,3
579,-4.954789472070812,1,2,0.6,3
580,-4.816038376734281,1,2,0.25,3
581,-23.145782742561448,0,3,0.3333333333333333,3
582,-5.900059608488856,1,2,,3
583,-5.3740201427627925,1,2,0.25,3
584,10.396333568407563,2,1,0.0,3
585,-22.105193494727832,0,3,,3
586,-22.412516763042174,0,3,0.1875,3
587,2.020783592105141,2,1,0.23809523809523808,3
588,9.53602043649366,2,1,,3
589,-4.91279039513357,1,2,0.5,3
590,-8.252913515234287,1,2,,3
591,10.037294574170991,2,1,0.0,3
592,-22.586257371446916,0,3,0.5,3
593,2.4973923709851356,2,1,0.7,3
594,19.890160227433984,3,0,0.11764705882352941,3
595,-4.111204438961509,1,2,0.8333333333333334,3
596,-5.854895009901504,1,2,,3
597,-1.0584563629144708,2,1,0.0625,3
598,23.633279907205107,3,0,0.0,3
599,8.41753116489247,2,1,0.05263157894736842,3
600,-16.64959309606596,1,2,0.375,3
